id,gameId,playerId,breakScore,round1,round2,final,coryat,playerId,wins
8197,503,861,6800,9000,22000,23999,19800,861,19
10106,2794,5606,2200,4000,23800,23900,21600,5606,3
14235,4742,9551,1400,5200,17500,23801,17600,9551,1
12371,4268,8589,2400,5000,12800,23800,10400,8589,1
13877,4899,9861,1800,4600,18800,23800,15600,9861,3
11288,3587,7212,2000,2400,14800,23800,14400,7212,3
7229,108,218,1600,4600,20200,23700,19400,218,3
12295,3733,7490,5800,11400,31200,23700,21400,7490,7
13273,4470,9016,3200,3800,13400,23700,14400,9016,6
12433,4222,8468,9600,12800,23200,23601,24400,8468,6
6568,3225,5837,3000,3400,12500,23601,14800,5837,3
13981,4862,9779,3400,9400,16600,23601,14600,9779,6
8899,2576,5135,2200,7400,15000,23601,12800,5135,5
14366,4689,9447,3800,9200,13600,23601,20200,9447,2
8974,2516,5027,2400,7400,15000,23601,14800,5027,4
14638,5157,10379,800,3800,13000,23601,12800,10379,2
9355,2242,4500,2600,3400,15800,23601,15000,4500,5
9803,2981,5973,6200,8200,13800,23601,12800,5973,1
11052,3675,7395,2800,4000,13400,23601,15000,7395,5
13975,4864,9779,400,2600,11800,23600,11800,9779,6
9337,2266,4509,6800,10200,21800,23600,18600,4509,9
14118,4798,9656,5000,7200,21800,23600,18400,9656,2
9644,3076,6189,4800,7200,23600,23600,22600,6189,2
14617,5170,10406,5000,6400,23600,23600,22600,10406,3
10836,3210,6472,4400,7200,15900,23600,20400,6472,3
12967,3991,8012,2800,6200,20600,23600,20600,8012,7
6951,330,622,6000,9800,23600,23600,23800,622,6
13292,4465,9010,4200,10400,26800,23600,16200,9010,3
7352,54,110,2400,6400,16800,23600,16400,110,2
13838,4919,9905,2000,4600,11800,23600,11800,9905,1
8152,538,1108,4400,8000,19600,23600,17200,1108,4
7003,293,387,1600,2000,24000,23500,16600,387,2
6674,4618,9310,2400,5400,24000,23500,24200,9310,1
10894,3176,6397,2600,6700,17900,23401,17400,6397,5
10706,3275,6609,2400,4000,29400,23400,26400,6609,1
6560,3233,6525,2400,7400,22200,23400,20400,6525,1
7705,943,1913,3800,5800,23400,23400,20800,1913,2
7883,767,1566,2600,3400,23400,23400,19800,1566,3
12976,3993,8012,1400,5600,24400,23400,23200,8012,7
9901,2937,5890,7800,11200,25400,23400,19200,5890,2
13792,4948,9961,1200,5000,12400,23400,14000,9961,2
12814,4043,8117,1000,6400,17300,23300,21600,8117,3
14000,4856,9769,2200,3000,17000,23300,17000,9769,2
14800,5078,10219,5200,10800,21000,23300,21200,10219,3
6528,4743,9236,5500,9100,19100,23300,20800,9236,3
6905,390,792,2000,3000,12800,23300,12600,792,1
7146,163,339,2400,6000,11800,23300,12800,339,1
6325,2640,5291,5400,11000,15600,23300,18400,5291,2
12908,4011,8065,-1000,3400,16400,23201,16200,8065,1
10878,3189,6439,400,2400,14800,23201,14200,6439,1
8037,634,1306,2000,3800,14200,23201,14200,1306,3
13337,4446,8965,2800,7200,13000,23201,13600,8965,1
11446,3530,7110,2600,5800,12200,23201,11800,7110,8
9739,3006,6024,1400,5000,13400,23201,12600,6024,3
13384,4430,8922,5400,7000,13000,23201,12800,8922,1
11449,3529,7110,1200,4600,18800,23201,14600,7110,8
9961,2892,5804,3400,4600,13600,23201,15000,5804,3
13770,4961,9992,3600,5400,12600,23201,12600,9992,1
11505,3508,7070,2600,7600,14800,23201,14800,7070,3
9995,2871,5763,800,2400,18600,23201,19600,5763,1
6929,370,752,800,3200,13800,23201,14800,752,1
11725,3932,7886,2800,3600,12300,23201,16400,7886,3
10257,2679,5370,4200,6600,15200,23201,10600,5370,1
7071,245,530,1200,6800,13200,23201,15600,530,1
11926,3860,7743,-400,3400,13800,23201,13800,7743,3
10618,3322,6691,5200,8200,14000,23201,17000,6691,2
7630,1013,2028,2000,4200,13400,23201,13400,2028,3
6313,2644,5294,3400,4600,22200,23200,24200,5294,4
9314,2274,4570,3800,5200,13200,23200,13200,4570,1
13965,4868,9792,1800,5000,23200,23200,20200,9792,6
9756,3001,6018,2000,3400,20200,23200,15600,6018,1
14546,5202,10469,2200,4800,13600,23200,13600,10469,1
10115,2791,5565,800,3600,11600,23200,11600,5565,4
14881,5043,10155,2600,5100,22700,23200,22600,10155,3
10742,3257,6573,1600,2600,12200,23200,11800,6573,4
11836,3894,7803,3000,7400,13200,23200,10800,7803,4
6770,4661,9398,4000,9000,20200,23200,18200,9398,2
7673,966,1971,2400,6600,22200,23199,21400,1971,2
9894,2940,5898,2000,4000,19200,23199,18400,5898,1
13453,4398,8855,2400,5200,13200,23199,13200,8855,5
13502,4382,8832,7000,10000,20400,23199,20400,8832,5
7519,1173,2371,1000,3400,15600,23199,9400,2371,5
13978,4863,9779,3000,2400,11600,23198,11600,9779,6
8149,540,1108,2600,5000,23800,23100,19800,1108,4
8715,1409,2874,2200,7000,15600,23100,18600,2874,1
10143,2760,5540,2800,5000,17600,23100,15800,5540,2
11310,3579,7212,1400,6000,15100,23100,16800,7212,3
14704,5127,10317,4000,3800,22000,23100,18600,10317,3
6814,3324,4101,600,1200,11600,23100,11200,4101,3
6969,321,361,1200,5400,19600,23100,18200,361,5
10331,3428,6904,2400,3400,15000,23001,15200,6904,1
10938,3150,6361,6400,11300,13000,23000,16800,6361,1
8359,1860,3659,3400,2800,15200,23000,16400,3659,5
11117,3648,7343,1200,2800,20400,23000,18400,7343,3
8734,1390,2752,7400,9800,18000,23000,20000,2752,5
13005,3980,7999,2200,4500,14500,23000,14400,7999,1
11197,3620,7288,1400,6400,20000,23000,19800,7288,2
9177,2370,4748,1000,4200,12000,23000,9600,4748,3
13158,4531,9125,800,2800,12000,23000,8400,9125,4
11572,3484,7027,3400,6400,18000,23000,17600,7027,3
9334,2267,4509,7600,9200,23200,23000,16600,4509,9
13489,4385,8832,2400,5600,21600,23000,15200,8832,5
9629,3083,6204,1200,5600,24400,23000,24000,6204,1
10084,2816,5648,6600,7000,16600,23000,15400,5648,4
6999,300,513,200,2600,14500,22900,13000,513,4
7973,681,1398,2800,1000,13000,22900,14200,1398,2
12875,4023,8081,2000,5000,22900,22878,20200,8081,4
7056,259,563,3200,4800,14000,22802,14000,563,1
11245,3604,7246,800,5800,19000,22801,19000,7246,5
7061,255,554,3600,3400,17000,22801,16800,554,2
12525,4178,8402,2800,6800,21800,22801,22400,8402,1
7756,892,1804,3200,8800,16800,22801,20600,1804,3
7912,741,1512,1200,2400,13700,22801,14800,1512,3
8187,512,1059,600,5800,13200,22801,8400,1059,1
13534,4370,8806,1000,4600,21600,22801,21200,8806,2
9294,2289,4598,400,5600,11600,22801,11600,4598,1
14419,5267,10585,1800,3200,12800,22801,18800,10585,5
10117,2790,5567,5600,6000,13200,22801,15200,5567,2
7032,272,501,600,5400,16000,22801,15000,501,2
11826,3897,7818,200,3000,19400,22800,19000,7818,1
11963,3849,7723,2800,4400,14800,22800,14800,7723,1
12836,4035,8104,1200,6600,17800,22800,17400,8104,3
12467,4203,8444,1200,3200,17600,22800,17600,8444,1
13180,4514,9037,5600,9600,31400,22800,28600,9037,20
7865,782,1580,0,5400,14400,22800,14400,1580,3
13284,4466,9012,1600,5000,11800,22800,15800,9012,1
8377,1844,3712,2000,2800,13800,22800,12000,3712,2
13363,4437,8885,3000,7200,22400,22800,15200,8885,11
10847,3203,6473,4200,6800,16400,22800,16800,6473,2
13891,4894,9850,6200,6800,26800,22800,23200,9850,1
11483,3518,7091,1800,6000,11800,22800,13600,7091,1
14731,5113,10289,-400,2600,11400,22800,11000,10289,2
6430,3154,6290,5200,10200,17600,22799,17000,6290,5
6433,3149,6290,7400,13000,23600,22799,27200,6290,5
7926,726,1488,3200,8600,22800,22795,21800,1488,1
8825,1288,2622,3400,8000,23000,22785,19800,2622,1
10317,3434,6920,600,3200,14400,22700,15400,6920,1
6679,4611,9294,1400,5200,15600,22700,15600,9294,1
13186,4510,9037,4800,6700,20300,22690,19600,9037,20
8486,1779,3583,1400,3800,11900,22677,11400,3583,2
12002,3835,7695,600,1000,19200,22601,15000,7695,3
6443,3315,6356,2800,4800,15600,22601,15600,6356,2
8813,1294,2636,1800,5400,14200,22601,14200,2636,3
11856,3887,7803,1400,6800,19600,22600,19600,7803,4
8051,620,1280,1000,3800,14600,22600,13800,1280,1
6316,2643,5294,1600,8600,20600,22600,20600,5294,4
8323,1880,3784,3000,6000,27600,22600,24800,3784,2
12868,4025,8081,6200,10000,25100,22600,25200,8081,4
8569,1699,3436,2600,7200,19600,22600,17800,3436,1
13167,4527,9115,1600,1000,12600,22600,12600,9115,1
9619,3087,6211,2400,3600,12600,22600,13600,6211,3
13593,4351,8778,7400,9800,22600,22600,21200,8778,3
9859,2961,5925,3000,6800,22600,22600,19200,5925,3
13766,4972,10004,800,4200,22600,22600,21400,10004,1
11162,3634,7319,2400,4000,11600,22600,10800,7319,2
13957,4872,9792,5600,8200,36300,22600,26400,9792,6
10309,3437,6922,1400,2200,11400,22511,10200,6922,3
13917,4886,9829,6800,7400,18205,22505,17800,9829,3
12645,4113,8258,3200,6600,18000,22500,17000,8258,2
13276,4469,9016,1600,3600,14000,22500,15000,9016,6
14190,4768,9596,2000,5000,19000,22500,19400,9596,5
7147,162,338,4000,6600,22500,22500,19400,338,1
6332,2638,5289,3400,6200,12500,22500,12200,5289,1
8435,1798,3627,7600,10200,24000,22500,20400,3627,1
10314,3435,6922,4000,11300,22500,22500,21400,6922,3
12077,3810,7657,3400,8800,13200,22500,11600,7657,1
8585,1677,3393,4200,7000,22438,22438,19800,3393,1
11093,3656,7359,2400,6400,19200,22405,19200,7359,1
8681,1463,2970,2800,6400,21405,22404,23200,2970,5
11515,3504,7061,1000,4200,14600,22401,14600,7061,3
11527,3499,7061,-200,1400,13000,22401,14000,7061,3
6688,3125,6312,4600,6000,16400,22401,17200,6312,2
11752,3921,7865,2800,4200,12700,22401,12200,7865,5
6976,312,513,1800,4200,12800,22401,11800,513,4
12996,3983,8005,2000,4600,12200,22401,11000,8005,1
9973,2884,5768,2000,7400,14400,22401,15800,5768,5
10063,2823,5663,3200,6400,14000,22401,14800,5663,2
10247,2686,5389,4600,6000,12800,22401,12200,5389,1
14088,4818,9670,600,3200,13400,22400,12000,9670,4
9042,2483,4954,1600,4800,14000,22400,13200,4954,1
14399,4653,9383,4200,5400,11200,22400,12600,9383,1
9211,2358,4723,2600,2600,11200,22400,12800,4723,3
11713,3937,7900,1200,3200,11200,22400,12000,7900,3
7018,284,483,2600,5600,11200,22400,11200,483,2
13280,4467,9016,1600,6400,12400,22400,12400,9016,6
8567,1700,3438,5600,5800,18600,22400,18600,3438,1
14033,4843,9736,2600,6600,26200,22400,23200,9736,1
8671,1479,2970,5800,12400,21200,22400,21200,2970,5
6782,3342,6741,1000,2400,11200,22399,11200,6741,1
12276,3741,7525,1000,2200,19800,22359,17000,7525,1
12871,4024,8081,3600,9800,11200,22322,13800,8081,4
8125,567,1128,1800,5800,11200,22311,13000,1128,2
8718,1407,2869,2600,4600,11800,22301,11800,2869,1
6733,3126,6301,1000,7200,24800,22300,23800,6301,4
12011,3832,7699,2600,5800,22400,22300,22800,7699,1
13558,4362,8790,1400,7800,11200,22300,11800,8790,2
14517,5211,10488,4200,7400,14600,22300,13800,10488,1
8296,1903,3831,6000,9400,19400,22222,19400,3831,2
8376,1846,3692,1600,4400,14000,22222,15400,3692,2
14586,5184,10441,4400,7800,20600,22222,17800,10441,1
6698,4782,6312,2400,3400,19400,22222,19400,6312,2
9487,2142,4288,3000,2600,13800,22201,13800,4288,3
10254,2680,5373,3600,7200,22200,22200,16000,5373,1
12368,4270,8592,4200,7800,22200,22200,21800,8592,2
10356,3420,6887,4200,6200,16200,22200,17800,6887,1
12633,4121,8274,1800,4800,11200,22200,11200,8274,1
10797,3231,6520,1800,2600,14200,22200,14200,6520,1
12685,4090,8186,1600,4000,21200,22200,21200,8186,3
11028,3688,7412,2000,4200,12200,22200,12200,7412,2
13804,4941,9943,2400,4600,15200,22200,18200,9943,3
11576,3483,7027,2600,4800,17200,22200,17200,7027,3
12004,3834,7702,6000,7400,18200,22200,18200,7702,2
9246,2327,4671,1200,3400,18200,22200,17800,4671,1
12348,4294,8654,1600,2800,14000,22200,13600,8654,1
8912,2565,5133,4200,6200,22400,22100,18200,5133,1
10648,3306,6677,1600,3400,14600,22100,14600,6677,1
12400,4248,8522,6600,11200,22000,22100,22400,8522,8
7357,52,110,3200,5400,19600,22100,16800,110,2
8266,1929,3874,2900,4900,18100,22100,19600,3874,5
13227,4494,8998,1800,3000,21000,22078,15400,8998,3
7013,288,443,1200,3600,11600,22045,12600,443,3
7627,1014,2028,1800,3600,15000,22001,16000,2028,3
7669,968,1964,3800,6800,13800,22001,14000,1964,2
8909,2566,5135,-1000,3200,14000,22001,15600,5135,5
12673,4096,8213,3200,7000,11800,22001,11600,8213,3
9006,2504,5004,5800,6800,13000,22001,18000,5004,1
13776,4958,9985,600,2200,14800,22001,12600,9985,1
9581,2053,4133,2400,3400,16400,22001,17400,4133,1
14053,4839,9720,2900,7700,19800,22001,19400,9720,2
12460,4208,8446,3000,7000,14200,22001,16000,8446,3
14569,5192,10443,2200,2800,18000,22001,13800,10443,2
6616,3138,6207,3600,7800,15400,22000,15000,6207,7
9603,3100,6248,4000,7000,15000,22000,15000,6248,1
13369,4435,8885,5000,7000,22600,22000,23400,8885,11
6835,452,861,3400,6000,24000,22000,22600,861,19
11144,3638,7331,2400,4800,19200,22000,18000,7331,2
13836,4920,9906,500,3900,21900,22000,19800,9906,3
7231,107,213,3000,7200,16000,22000,16000,213,2
11675,3961,7955,2000,5200,12000,22000,10800,7955,1
14041,4845,9730,1800,4000,18000,22000,18000,9730,2
7870,778,1566,2800,3800,22000,22000,20600,1566,3
12057,3818,7672,1800,3600,11000,22000,12800,7672,1
14764,5097,10271,3400,4400,18000,22000,14800,10271,2
8191,507,861,1200,7400,19200,22000,14400,861,19
6301,1517,1,6400,10000,31000,22000,30000,1,74
8674,1478,2970,4600,9200,18800,22000,18800,2970,5
13089,4557,9180,1400,6600,22000,22000,22200,9180,2
9484,2134,4288,2800,3200,20000,22000,18400,4288,3
13240,4483,9037,1400,4700,19000,22000,18200,9037,20
8705,1431,2908,2400,5400,17000,21999,16800,2908,4
10849,3201,6469,5200,9200,20000,21995,21600,6469,1
10447,3388,6834,6400,8000,22200,21950,17400,6834,1
13495,4383,8832,2800,8000,21600,21902,21000,8832,5
13228,4488,9037,2200,8200,18600,21900,17600,9037,20
8992,2509,5009,600,3800,18400,21900,17000,5009,4
9401,2207,4436,5600,6600,11000,21900,11000,4436,1
9846,2967,5944,4000,6800,19800,21800,19000,5944,3
10010,2857,5732,2600,7000,21800,21800,20000,5732,1
13136,4539,9143,400,1400,11800,21800,13800,9143,1
10496,3368,6797,2600,4400,11800,21800,10800,6797,1
7501,4,1,4800,8100,28400,21800,33400,1,74
11020,3690,7418,5000,4600,21800,21800,21000,7418,1
7507,2,1,1800,5800,28400,21800,25800,1,74
7774,873,1774,2200,6400,20800,21800,22000,1774,2
9220,2348,4664,3400,8400,21800,21800,22400,4664,2
7105,207,443,3400,4400,18900,21799,24400,443,3
10560,3347,6752,3800,8800,21700,21700,22600,6752,2
11225,3611,7273,600,2400,18600,21700,12800,7273,1
8563,1701,3442,400,2800,17700,21700,16000,3442,1
11541,3495,7050,2200,7400,20600,21685,22000,7050,3
9753,3002,6021,4200,6000,11600,21647,13400,6021,1
7355,53,106,800,4200,13300,21601,15800,106,1
9722,3018,6048,2800,5400,15800,21601,15400,6048,7
7647,983,2003,1600,3200,17400,21601,14000,2003,2
10402,3403,6851,4000,10800,21500,21601,23000,6851,2
8038,630,1285,3800,6400,15000,21601,20600,1285,4
11008,3694,7430,3000,10000,21400,21601,26200,7430,1
8111,578,1199,3400,4600,16000,21601,15800,1199,1
11047,3677,7395,4600,9200,17200,21601,18800,7395,5
8355,1865,3757,1800,4200,12600,21601,12200,3757,1
6946,334,235,4200,5400,25800,21601,23400,235,2
11326,3572,7194,5000,6400,14400,21601,14800,7194,4
8519,1766,3563,3600,6000,14400,21601,15000,3563,1
7036,271,586,2000,3600,13400,21601,18200,586,2
14661,5146,10350,5400,6400,20600,21601,17800,10350,2
8819,1290,2626,1600,2800,12000,21601,14000,2626,2
11220,3612,7274,2800,5600,11600,21600,11600,7274,6
12775,4056,8141,4200,7200,21600,21600,22800,8141,5
8981,2514,5027,5600,9000,20800,21600,19400,5027,4
11284,3588,7223,3600,3200,10800,21600,10800,7223,2
12797,4049,8133,4000,4400,11600,21600,13200,8133,4
9172,2371,4748,3600,3600,14600,21600,13200,4748,3
12094,3804,7638,3400,7200,25800,21600,23000,7638,4
13573,4357,8773,0,1600,10800,21600,10400,8773,2
9284,2301,4617,1000,7200,10800,21600,9200,4617,1
12552,4163,8366,1800,4800,18600,21600,19200,8366,2
14075,4819,9689,3800,6400,10800,21600,10800,9689,2
9358,2241,4500,0,5800,11600,21600,16600,4500,5
6899,397,810,3400,6600,16600,21600,16800,810,2
9761,2999,6013,3000,6400,19600,21600,17800,6013,3
7068,248,540,2200,5400,14200,21600,14200,540,1
9912,2934,5886,3400,6800,21600,21600,20800,5886,1
7204,120,241,3800,7200,22600,21600,22400,241,4
14681,5136,10340,3200,5800,17800,21599,17400,10340,1
10030,2850,5686,2200,6600,14400,21599,16400,5686,6
10036,2836,5686,3600,10400,24800,21599,22000,5686,6
12940,4001,8036,2600,7000,10800,21599,19800,8036,7
8482,1780,3583,1600,3400,11577,21588,11400,3583,2
11520,3503,7070,2000,7000,18000,21500,18600,7070,3
11800,3905,7825,3600,6800,10800,21500,10200,7825,6
11989,3839,7671,5200,8200,19000,21500,20400,7671,3
14040,4840,9728,2600,7000,19500,21500,18800,9728,1
8621,1631,3301,4600,10000,10800,21500,10800,3301,1
8427,1801,3632,4600,8900,16300,21499,18400,3632,3
9371,2231,4484,5400,8200,11400,21424,11400,4484,2
11654,3967,7972,400,5000,11400,21401,11400,7972,1
12412,4239,8522,3400,5800,18300,21401,17400,8522,8
11155,3635,7323,2600,3000,11400,21400,11400,7323,1
11476,3520,7093,2600,5800,18200,21400,17000,7093,2
11730,3930,7886,2600,6200,24400,21400,23400,7886,3
7980,676,1386,3400,6800,23200,21400,24600,1386,2
11829,3896,7815,600,2800,14400,21400,14400,7815,1
8200,487,861,4200,7600,23200,21400,23000,861,19
9929,2917,5857,800,3400,16400,21400,15000,5857,1
11038,3682,7395,4600,6000,21400,21400,20600,7395,5
6411,3166,6393,4200,8600,24600,21399,24600,6393,2
13633,4337,8745,1000,3200,15800,21399,14400,8745,2
10134,2772,5567,2000,4100,20300,21300,22800,5567,2
12170,3777,7592,5200,7400,11600,21300,14600,7592,1
14465,5232,10532,2000,4400,17800,21300,14000,10532,1
8314,1886,3794,2000,3800,11000,21300,11000,3794,2
7010,289,562,3000,7800,18800,21250,19800,562,2
7117,193,407,1750,5550,16350,21250,16600,407,1
13391,4428,8926,1600,2800,12000,21201,12800,8926,1
8578,1681,3394,4400,7000,13000,21201,15000,3394,2
14023,4848,9741,2800,7000,15400,21201,15400,9741,5
8954,2537,5072,3200,3600,15400,21201,15600,5072,1
14196,4761,9586,1200,4200,12000,21201,10400,9586,2
10508,3364,6787,2400,5800,15400,21201,15400,6787,1
6469,3292,6631,7000,9800,17100,21201,17400,6631,4
14825,5067,10205,3800,5000,15200,21201,13400,10205,2
10987,3701,7438,3000,5200,17400,21201,15600,7438,4
6495,3270,6598,4800,6600,14600,21201,17000,6598,2
14830,5065,10171,4200,7200,30800,21201,25200,10171,13
11599,3475,7006,6200,8200,16200,21201,15200,7006,3
7043,267,586,1400,6100,16300,21201,13800,586,2
14878,5044,10155,1800,8200,20000,21201,19000,10155,3
12629,4122,8277,2600,8000,17600,21201,17600,8277,2
8527,1763,3554,3200,7000,16000,21201,19000,3554,2
10546,3351,6757,2200,3400,10600,21200,10600,6757,4
13015,3976,7987,2200,3800,19200,21200,17000,7987,3
10783,3237,6527,3200,4400,25600,21200,22800,6527,5
14112,4800,9658,2400,5800,21200,21200,24200,9658,1
11341,3567,7185,200,5200,21200,21200,20400,7185,2
14637,5160,10388,5200,5800,10600,21200,9200,10388,3
7723,923,1870,400,1200,10600,21200,8800,1870,3
11809,3902,7825,2600,2800,10600,21200,10400,7825,6
14686,5133,10331,3400,6200,16200,21200,15600,10331,2
8098,585,1209,2600,4200,17200,21200,15400,1209,2
11893,3871,7767,2800,4000,13200,21200,14200,7767,2
14868,5050,10171,1400,5600,20600,21200,17200,10171,13
9281,2302,4619,1800,4600,20200,21200,19400,4619,3
9836,2970,5951,600,3400,10600,21200,10600,5951,1
12912,4012,8067,1400,3400,17200,21200,15400,8067,1
14078,4817,9687,2800,5800,22200,21199,18800,9687,1
14504,5215,10497,-800,1800,10600,21198,8400,10497,3
12598,4136,8310,200,4800,19400,21195,19600,8310,3
12175,3774,7582,1000,2400,19200,21179,15000,7582,2
12015,3830,7692,1400,3200,14000,21173,14000,7692,1
6404,3170,6402,3200,4200,10600,21155,10600,6402,1
13912,4887,9829,2200,6000,19700,21150,18400,9829,3
12812,4047,8124,0,600,10600,21100,10600,8124,1
10867,3194,6450,1400,4000,14400,21001,16400,6450,4
11402,3546,7147,3600,9300,11300,21001,10600,7147,3
10018,2854,5726,2800,7200,14000,21000,14000,5726,2
12572,4151,8342,5200,8200,20000,21000,18200,8342,2
13163,4526,9114,1600,1400,11000,21000,12000,9114,2
7255,97,198,2800,10000,22000,21000,19400,198,5
6250,2687,1,2800,7800,28000,21000,21800,1,74
13252,4479,9037,5800,7600,18400,21000,19600,9037,20
8244,1951,3933,3200,4000,14000,21000,13600,3933,1
13307,4459,8989,2400,3800,17200,21000,16200,8989,2
8318,1884,3794,3700,7700,20800,21000,21200,3794,2
14287,4721,9514,2600,4400,21000,21000,19200,9514,2
9987,2874,5768,3400,9000,22000,21000,20200,5768,5
10814,3223,6505,4400,6400,17600,20801,18600,6505,2
8668,1480,2970,7200,8600,16200,20801,15000,2970,5
13668,4327,8724,1000,2600,11800,20801,12000,8724,1
10855,3198,6461,5000,9800,20000,20801,17600,6461,2
8833,1277,2600,3200,4600,13000,20801,15000,2600,1
14467,5228,10519,1600,4000,16600,20801,15000,10519,2
7085,235,505,2800,5600,13200,20801,21000,505,1
11490,3515,7084,1400,3200,13600,20801,13200,7084,1
8862,1256,2555,2800,7800,23100,20801,22200,2555,3
14628,5166,10402,2200,3200,11600,20801,11200,10402,1
7697,949,1939,4000,7400,17600,20801,17400,1939,1
11706,3944,7915,3400,5000,19000,20801,21400,7915,2
9778,2989,5987,5600,7400,17000,20801,16600,5987,5
14780,5090,10253,3600,6200,15600,20801,18600,10253,1
7800,844,1717,4600,4400,20000,20801,22000,1717,1
11782,3911,7846,200,1200,12400,20801,12400,7846,3
10067,2822,5663,5600,5000,16800,20801,19400,5663,2
8029,639,1306,2600,6600,15400,20801,14400,1306,3
12817,4042,8117,1800,4800,12400,20801,14400,8117,3
10300,3440,6932,2200,6800,13400,20801,14400,6932,4
8514,1768,3566,3200,6600,16600,20801,15400,3566,2
13039,4588,9234,3600,7200,19600,20801,19600,9234,3
6357,2601,5208,-800,800,12800,20800,12800,5208,1
13375,4433,8885,2600,4800,30800,20800,23600,8885,11
10623,3321,6695,2400,4800,10800,20800,10800,6695,1
6588,3211,6484,4000,6800,19900,20800,19800,6484,2
14736,5112,10289,1600,6200,18800,20800,17400,10289,2
10754,3252,6564,1000,7200,20800,20800,18800,6564,4
7589,1060,2151,1400,2200,10800,20800,9400,2151,1
11687,3956,7944,4000,8800,10400,20800,9800,7944,1
7701,946,1931,0,2200,22800,20800,23800,1931,1
11764,3917,7859,1200,5200,14800,20800,14800,7859,2
7790,853,1736,600,2000,22400,20800,20000,1736,1
12613,4131,8293,4200,5800,11800,20800,17800,8293,5
8417,1804,3639,2600,4800,10400,20800,10400,3639,1
12952,3997,8031,4400,9400,18600,20800,20600,8031,2
9791,2985,5981,1800,900,11000,20800,12000,5981,2
14167,4775,9606,3600,7200,20000,20799,18600,9606,4
10809,3226,6510,3900,5500,12700,20700,12000,6510,1
12344,4287,8638,200,4000,16700,20700,16400,8638,1
10138,2762,5540,1200,3600,12400,20700,12400,5540,2
12416,4237,8522,5400,8000,20600,20629,18400,8522,8
10786,3235,6527,1400,5600,13200,20601,13200,6527,5
9787,2986,5981,3000,5800,14600,20600,14400,5981,2
11147,3639,7334,200,2800,22800,20600,21200,7334,3
11271,3593,7235,200,6800,25600,20600,24400,7235,1
6677,4617,9308,3400,5000,15600,20600,18200,9308,1
8583,1678,3394,1200,6800,15600,20600,15000,3394,2
9640,3078,6189,2200,7400,20600,20600,18200,6189,2
7782,869,1769,200,-800,10300,20500,11800,1769,1
8658,1497,3033,1600,6600,20600,20500,20600,3033,2
8661,1496,3031,800,2600,11000,20500,11000,3031,1
8722,1405,2866,4000,7600,20500,20500,24000,2866,3
10914,3164,6391,1700,2900,13300,20500,14800,6391,1
13061,4574,9223,4400,6800,12800,20500,11600,9223,2
7565,1107,2248,2400,4800,11000,20500,12200,2248,1
14204,4754,9575,2200,2800,20000,20500,17200,9575,2
11082,3660,7366,1200,3600,15000,20432,13600,7366,2
10042,2834,5686,2600,6600,16400,20401,17400,5686,6
8491,1775,3578,6000,8800,19000,20401,19200,3578,3
14200,4755,9575,1600,3600,11600,20401,8400,9575,2
10821,3219,6496,3400,5600,14400,20401,13400,6496,1
8987,2512,5021,600,3600,18800,20401,17600,5021,1
6508,3248,6551,3400,10000,17200,20401,17200,6551,3
10972,3708,7453,2600,4400,14200,20401,16000,7453,3
9109,2417,4836,3200,6800,12400,20401,12400,4836,3
6870,422,853,4000,6800,16200,20401,16000,853,1
11677,3959,7947,2600,3200,10600,20401,8000,7947,3
9142,2391,4776,3400,6000,11600,20401,12200,4776,3
8006,658,1357,-200,5200,16200,20401,16600,1357,2
9482,2143,4306,3800,8800,13200,20401,15200,4306,1
8141,550,1145,1000,7600,19000,20401,18000,1145,1
13328,4449,8971,3800,8600,16800,20401,14800,8971,1
9623,3086,6211,800,5300,11700,20401,11600,6211,3
8248,1949,3927,2000,6200,13200,20401,14600,3927,3
13948,4875,9792,4600,6200,17400,20401,17400,9792,6
10265,2674,5361,3800,7600,21400,20400,20400,5361,1
10490,3370,6801,4600,6400,21200,20400,20400,6801,2
12731,4072,8181,2600,2600,10200,20400,10200,8181,2
10917,3161,6383,600,1800,10400,20400,8600,6383,1
12802,4046,8123,200,2000,11900,20400,11600,8123,3
11857,3885,7799,3000,5200,17400,20400,19600,7799,1
7092,227,487,1800,1000,18400,20400,19000,487,2
13589,4352,8782,3800,9400,13400,20400,11000,8782,1
8146,542,1108,4100,4100,30400,20400,24600,1108,4
14297,4723,9508,4800,11200,25400,20400,24600,9508,1
9500,2126,4281,1400,4600,20400,20400,21400,4281,1
7606,1041,2079,2400,5800,17400,20399,17400,2079,5
9003,2506,5009,4400,4800,14400,20399,19400,5009,4
9922,2929,5873,1800,6600,16200,20399,16200,5873,3
10431,3394,6840,2800,5600,23600,20399,23200,6840,3
12265,3744,7528,600,2000,10200,20399,8800,7528,2
9946,2905,5829,2000,5000,10200,20398,10000,5829,2
12422,4234,8512,2000,2600,12200,20395,9800,8512,1
14258,4734,9532,4600,8400,10200,20350,14400,9532,1
10661,3300,6660,2600,4200,19800,20311,19200,6660,2
9497,2127,4280,2200,6800,20300,20300,20800,4280,2
14608,5174,10415,2000,4400,16800,20300,15000,10415,4
12058,3816,7666,600,1000,11800,20201,11800,7666,2
12179,3772,7582,1600,6200,11000,20201,11000,7582,2
14422,5264,10585,2400,3600,12200,20200,10000,10585,5
6658,4623,9317,1600,3000,10200,20200,10200,9317,3
6939,350,706,1600,5400,10200,20200,10200,706,3
